id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00284_c0	6-Phospho-D-gluconate_c0	C6H10O10P	-3	BIRSGZKFKXLSJQ-SQOUGZDYSA-K	O=C([O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-481.16	C00345	cpd00284
cpd00205_e0	K+_e0	K	1	NPYPAHLBTDXSSS-UHFFFAOYSA-N	[K+]		C00238	cpd00205
cpd00205_c0	K+_c0	K	1	NPYPAHLBTDXSSS-UHFFFAOYSA-N	[K+]		C00238	cpd00205
cpd11825_c0	Octadecenoyl-ACP_c0	C29H53N2O8PRS	-1				C01203	cpd11825
cpd15328_c0	1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	C21H40O7P	-1			-317.85		cpd15328
cpd02642_c0	N-5-phosphoribosyl-anthranilate_c0	C12H13NO9P	-3	PMFMJXPRNJUYMB-GWOFURMSSA-K	O=C([O-])c1ccccc1NC1OC(COP(=O)([O-])[O-])C(O)C1O	-393.15	C04302	cpd02642
cpd00956_c0	1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate_c0	C12H13NO9P	-3	QKMBYNRMPRKVTO-MNOVXSKESA-K	O=C([O-])c1ccccc1NCC(=O)C(O)C(O)COP(=O)([O-])[O-]	-392.53	C01302	cpd00956
cpd11536_c0	11-methyl-dodecanoyl-ACP_c0	C24H45N2O8PRS	-1					cpd11536
cpd00363_c0	Ethanol_c0	C2H6O	0	LFQSCWFLJHTTHZ-UHFFFAOYSA-N	CCO	-43.44	C00469	cpd00363
cpd00149_c0	Co2+_c0	Co	2	XLJKHNWPARRRJB-UHFFFAOYSA-N	[Co+2]		C00175	cpd00149
cpd03426_c0	Sirohydrochlorin_c0	C42H38N4O16	-8	KWIZRXMMFRBUML-AHGFGAHVSA-F	CC1(CC(=O)[O-])c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)C1CCC(=O)[O-])C(C)(CC(=O)[O-])C5CCC(=O)[O-])c(CC(=O)[O-])c4CCC(=O)[O-])c(CCC(=O)[O-])c3CC(=O)[O-]		C05778	cpd03426
cpd08368_c0	Cobalt-precorrin 2_c0	C42H36CoN4O16	-8	RDAZHPPNZOKNBE-QIISWYHFSA-D	CC1(CC(=O)[O-])c2cc3nc(cc4[n-]c(cc5[n-]c(cc(n2)C1CCC(=O)[O-])c(CC(=O)[O-])c5CCC(=O)[O-])c(CCC(=O)[O-])c4CC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-].[Co+4]		C11538	cpd08368
cpd15701_c0	1,2-Diisoheptadecanoyl-sn-glycerol_c0	C37H72O5	0			-146.1		cpd15701
cpd15677_c0	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0	C37H72O8P	-1			-358.6		cpd15677
cpd15684_c0	CDP-1,2-dianteisoheptadecanoylglycerol_c0	C46H83N3O15P2	-2			-637.98		cpd15684
cpd15371_c0	R-3-Hydroxyoctadecanoyl-acyl-carrierprotein-_c0	C29H55N2O9PRS	-1					cpd15371
cpd15572_c0	trans-octadec-2-enoyl-[acyl-carrier protein]_c0	C29H53N2O8PRS	-1					cpd15572
cpd03913_c0	Hydrogenobyrinate diamide_c0	C45H60N6O12	-2	BYLRAQWTUVCQLV-BRPYDKQXSA-L	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(=O)O)C4(C)CCC(=O)O)C4(C)N=C1C(CCC(=O)O)C4(C)CC(=N)[O-])C(CCC(=O)O)C3(C)C)C(CCC(=O)O)C2(C)CC(=N)[O-]		C06503	cpd03913
cpd03914_c0	Cob(II)yrinate diamide_c0	C45H59CoN6O12	-1	JQARVYOVXRGEQC-OKJGWHJPSA-H	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(=O)[O-])C5CC(=O)O)C(C)(CC(=N)[O-])C4CCC(=O)[O-])C(C)(CC([NH-])=O)C3CCC(=O)[O-])C(C)(C)C2CCC(=O)[O-].[Co+5]		C06504	cpd03914
cpd00142_c0	Acetoacetate_c0	C4H5O3	-1	WDJHALXBUFZDSR-UHFFFAOYSA-M	CC(=O)CC(=O)[O-]	-113.53	C00164	cpd00142
cpd00780_c0	Fumarylacetoacetate_c0	C8H6O6	-2	GACSIVHAIFQKTC-OWOJBTEDSA-L	O=C([O-])C=CC(=O)CC(=O)CC(=O)[O-]	-197.26	C01061	cpd00780
cpd04918_c0	D-Glycero-D-manno-heptose7-phosphate_c0	C7H13O10P	-2	SDADNVAZGVDAIM-KLJZZCKASA-L	O=P([O-])([O-])OCC(O)C1OC(O)C(O)C(O)C1O	-467.2	C07836	cpd04918
cpd11206_c0	Precorrin 1_c0	C41H38N4O16	-8	CJLVUWULFKHGFB-NZCAJUPMSA-F	CC1(CC(=O)[O-])C2=Cc3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])CC(=N2)C1CCC(=O)[O-]		C15527	cpd11206
cpd00175_c0	UDP-N-acetyl-D-galactosamine_c0	C17H25N3O17P2	-2	LFTYTUAZOPRMMI-LDDHHVEYSA-L	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1O	-756.9	C00203	cpd00175
cpd15634_c0	teichuronic acid (GlcA+GalNac, 45 repeating unit)_c0	C630H945N45O630P45	-45					cpd15634
cpd00272_c0	GDP-L-fucose_c0	C16H23N5O15P2	-2	LQEBEXMHBLQMDB-VJDKUWHASA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3cnc4c([O-])nc(=N)[nH]c43)C(O)C2O)C(O)C(O)C1O	-636.85	C00325	cpd00272
cpd11509_c0	10-methyl-3-hydroxy-dodecanoyl-ACP_c0	C24H45N2O9PRS	-1					cpd11509
cpd11510_c0	10-methyl-trans-dodec-2-enoyl-ACP_c0	C24H43N2O8PRS	-1					cpd11510
cpd00048_c0	Sulfate_c0	O4S	-2	QAOWNCQODCNURD-UHFFFAOYSA-L	O=S(=O)([O-])[O-]	-177.97	C00059	cpd00048
cpd01587_c0	5-Methylcytosine_c0	C5H7N3O	0	LRSASMSXMSNRBT-UHFFFAOYSA-N	Cc1cnc(O)[nH]c1=N	-9.09	C02376	cpd01587
cpd00151_c0	Thymine_c0	C5H6N2O2	0	RWQNBRDOKXIBIV-UHFFFAOYSA-N	Cc1cnc(O)nc1O	-61.48	C00178	cpd00151
cpd11473_c0	(2E)-Hexenoyl-[acp]_c0	C17H29N2O8PRS	-1				C05748	cpd11473
cpd00638_c0	Deamido-NAD_c0	C21H24N6O15P2	-2	SENPVEZBRZQVST-HISDBWNOSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OCC2OC([n+]3cccc(C(=O)[O-])c3)C(O)C2O)C(O)C1O	-572.03	C00857	cpd00638
cpd00179_e0	Maltose_e0	C12H22O11	0	VQHSOMBJVWLPSR-WUJBLJFYSA-N	OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO	-383.92	C00208	cpd00179
cpd00931_c0	5-Amino-6--5-phosphoribosylaminouracil_c0	C9H13N4O9P	-2	LZEXYCAGPMYXLX-UMMCILCDSA-L	Nc1c([O-])nc([O-])nc1NC1OC(COP(=O)(O)O)C(O)C1O	-394.67	C01268	cpd00931
cpd15752_c0	Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C117H228O135P24	-24			-6881.86		cpd15752
cpd15770_c0	Isopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C309H540N24O255P24	-24			-10549.8		cpd15770
cpd03560_c0	Propionyladenylate_c0	C13H17N5O8P	-1	ZGNGGJLVZZHLQM-ZRFIDHNTSA-M	CCC(=O)OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-265.48	C05983	cpd03560
cpd08625_c0	5-Hydroxyisourate_c0	C5H4N4O4	0	LTQYPAVLAYVKTK-UHFFFAOYSA-N	O=C1N=C(O)C2(O)NC(O)=NC2=N1	-139.18	C11821	cpd08625
cpd00159_e0	L-Lactate_e0	C3H5O3	-1	JVTAAEKCZFNVCJ-REOHCLBHSA-M	CC(O)C(=O)[O-]	-123.17	C00186	cpd00159
cpd00214_c0	Palmitate_c0	C16H31O2	-1	IPCSVZSSVZVIGE-UHFFFAOYSA-M	CCCCCCCCCCCCCCCC(=O)[O-]	-64.07	C00249	cpd00214
cpd00911_c0	6-phospho-D-glucono-1-5-lactone_c0	C6H9O9P	-2	IJOJIVNDFQSGAB-SQOUGZDYSA-L	O=C1OC(COP(=O)([O-])[O-])C(O)C(O)C1O	-428.52	C01236	cpd00911
cpd02886_c0	UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine_c0	C31H51N3O19P2	-2	TZSJGZGYQDNRRX-MPLCHSTDSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C1N=C(C)[O-]	-812.95	C04738	cpd02886
cpd03443_c0	3-Octaprenyl-4-hydroxybenzoate_c0	C47H69O3	-1	UTIBHEBNILDQKX-LQOKPSQISA-M	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1[O-]	128.94	C05809	cpd03443
cpd00279_c0	Acetoacetyl-CoA_c0	C25H36N7O18P3S	-4	OJFDKHTZOUZBOS-CITAKDKDSA-J	CC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.61	C00332	cpd00279
cpd02612_c0	N-Acetylmannosamine 6-phosphate_c0	C8H14NO9P	-2	BRGMHAYQAZFZDJ-ZTVVOAFPSA-L	CC([O-])=NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-425.13	C04257	cpd02612
cpd15705_c0	1,2-Dianteisopentadecanoyl-sn-glycerol_c0	C33H64O5	0			-152.58		cpd15705
cpd00644_c0	PAN_c0	C9H16NO5	-1	GHOKWGTUZJEAQD-ZETCQYMHSA-M	CC(C)(CO)C(O)C(O)=NCCC(=O)[O-]	-188.54	C00864	cpd00644
cpd02762_c0	Mg-Protoporphyrin IX 13-monomethyl ester_c0	C35H33N4O4Mg	0	JHTBRMHXRULRGV-NCCDZXNNSA-L	C=Cc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[n-]2)c(C)c5C=C)c(C)c4CCC(=O)OC)c(CCC(=O)[O-])c3C.[Mg+2]		C04536	cpd02762
cpd08372_c0	Cobalt-precorrin 6_c0	C44H46CoN4O16	-6	IQYFUBWUDURPDJ-IICGDJHVSA-E	CC12CC3=C(CCC(=O)[O-])C(C)(CC(=O)[O-])C(=N3)C=C3[N-]C(C)(C4=C(CC(=O)[O-])C(C)(CCC(=O)[O-])C(=N4)CC(=N1)C(CCC(=O)[O-])=C2CC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-].[Co+4]		C11542	cpd08372
cpd00139_c0	Glycolate_c0	C2H3O3	-1	AEMRFAOFKBGASW-UHFFFAOYSA-M	O=C([O-])CO	-122.98	C00160	cpd00139
cpd00040_c0	Glyoxalate_c0	C2HO3	-1	HHLFWLYXYJOTON-UHFFFAOYSA-M	O=CC(=O)[O-]	-111.04	C00048	cpd00040
cpd15400_c0	1,6-anhydrous-N-Acetylmuramyl-tripeptide_c0	C26H39N5O14	-2	KGVLFEPQSVUIRC-FYQNUYSYSA-L	CC([O-])=NC1COC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)[O-])C(O)=NC(CCCC(N)C(=O)O)C(=O)O	-480.44		cpd15400
cpd15544_c0	Phosphatidylglycerophosphate ditetradec-7-enoyl_c0	C34H62O13P2	-2			-587.16		cpd15544
cpd03048_e0	Isethionate_e0	C2H5O4S	-1	SUMDYPCJJOFFON-UHFFFAOYSA-M	O=S(=O)([O-])CCO	-162.012	C05123	cpd03048
cpd03048_c0	Isethionate_c0	C2H5O4S	-1	SUMDYPCJJOFFON-UHFFFAOYSA-M	O=S(=O)([O-])CCO	-162.012	C05123	cpd03048
cpd02740_c0	Guanosine 5'-triphosphate,3'-diphosphate_c0	C10H12N5O20P5	-6	KCPMACXZAITQAX-UUOKFMHZSA-H	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])C(OP(=O)(O)OP(=O)([O-])[O-])C3O)c2[nH]1	-1144.8	C04494	cpd02740
cpd11596_e0	butanesulfonate_e0	C4H9O3S	-1	QDHFHIQKOVNCNC-UHFFFAOYSA-M	CCCCS(=O)(=O)[O-]	-122.543		cpd11596
cpd11596_c0	butanesulfonate_c0	C4H9O3S	-1	QDHFHIQKOVNCNC-UHFFFAOYSA-M	CCCCS(=O)(=O)[O-]	-122.543		cpd11596
cpd00390_c0	CDP-glucose_c0	C15H23N3O16P2	-2	CGPHZDRCVSLMCF-JZMIEXBBSA-L	N=c1ccn(C2OC(COP(=O)([O-])OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c([O-])n1	-710.16	C00501	cpd00390
cpd00446_c0	cAMP_c0	C10H11N5O6P	-1	IVOMOUWHDPKRLL-KQYNXXCUSA-M	Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1O	-191.87	C00575	cpd00446
cpd03608_c0	4-Hydroxy-L-threonine_c0	C4H9NO4	0	JBNUARFQOCGDRK-GBXIJSLDSA-N	NC(C(=O)O)C(O)CO	-160.57	C06056	cpd03608
cpd00510_c0	deoxyribose-5-phosphate_c0	C5H9O7P	-2	KKZFLSZAWCYPOC-PYHARJCCSA-L	O=P([O-])([O-])OCC1OC(O)CC1O	-354.28	C00673	cpd00510
cpd03422_c0	Cobinamide_c0	C48H75CoN11O8	3	VIUBHLZJYZPAMU-JFYQDRLCSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)O.[Co+6]		C05774	cpd03422
cpd11529_c0	9-methyl-3-oxo-decanoyl-ACP_c0	C22H39N2O9PRS	-1					cpd11529
cpd11530_c0	9-methyl-3-hydroxy-decanoyl-ACP_c0	C22H41N2O9PRS	-1					cpd11530
cpd00830_c0	4-Hydroxy-2-oxoglutarate_c0	C5H4O6	-2	WXSKVKPSMAHCSG-UWTATZPHSA-L	O=C([O-])C(=O)CC(O)C(=O)[O-]	-226.94	C01127	cpd00830
cpd02820_c0	UDP-N-acetylglucosamine enolpyruvate_c0	C20H26N3O19P2	-3	BEGZZYPUNCJHKP-DBYWSUQTSA-K	C=C(OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C1N=C(C)[O-])C(=O)[O-]	-800.68	C04631	cpd02820
cpd02083_c0	CoproporphyrinogenIII_c0	C36H40N4O8	-4	NIUVHXTXUXOFEB-UHFFFAOYSA-J	Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])C2		C03263	cpd02083
cpd00791_c0	ProtoporphyrinogenIX_c0	C34H38N4O4	-2	UHSGPDMIQQYNAX-UHFFFAOYSA-L	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])Cc1[nH]c(c(C)c1C=C)C2		C01079	cpd00791
cpd00196_c0	Acetylphosphate_c0	C2H3O5P	-2	LIPOUNRJVLNBCD-UHFFFAOYSA-L	CC(=O)OP(=O)([O-])[O-]	-301.65	C00227	cpd00196
cpd02524_c0	N-Pantothenoylcysteine_c0	C12H21N2O6S	-1	QSYCTARXWYLMOF-UHFFFAOYSA-M	CC(C)(CO)C(O)C(O)=NCCC([O-])=NC(CS)C(=O)O	-214.784	C04079	cpd02524
cpd00235_c0	D-mannose-6-phosphate_c0	C6H11O9P	-2	NBSCHQHZLSJFNQ-PQMKYFCFSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C00275	cpd00235
cpd15667_c0	glycerol teichoic acid (n=45), linked, unsubstituted_c0	C191H359N10O259P46R	-48					cpd15667
cpd03423_c0	alpha-Ribazole_c0	C14H18N2O4	0	HLRUKOJSWOKCPP-SYQHCUMBSA-N	Cc1cc2ncn(C3OC(CO)C(O)C3O)c2cc1C	-77.34	C05775	cpd03423
cpd00166_c0	Calomide_c0	C72H102CoN18O17P	2	IHEDCYSDKCCEPU-YGHJOQEPSA-L	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OC1C(CO)OC([n+]6c[nH]c7cc(C)c(C)cc76)C1O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC(=N)[O-])C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C00194	cpd00166
cpd00731_c0	Ala-Ala_c0	C6H12N2O3	0	DEFJQIDDEAULHB-QWWZWVQMSA-N	CC(N)C(O)=NC(C)C(=O)O	-118.69	C00993	cpd00731
cpd11255_c0	1,2-dihydroxy-3-keto-5-methylthiopentene_c0	C6H10O3S	0	CILXJJLQPTUUSS-XQRVVYSFSA-N	CSCCC(=O)C(O)=CO	-76.09	C15606	cpd11255
cpd00869_c0	4-methylthio 2-oxobutyrate_c0	C5H7O3S	-1	SXFSQZDSUWACKX-UHFFFAOYSA-M	CSCCC(=O)C(=O)[O-]	-100.68	C01180	cpd00869
cpd00048_e0	Sulfate_e0	O4S	-2	QAOWNCQODCNURD-UHFFFAOYSA-L	O=S(=O)([O-])[O-]	-177.97	C00059	cpd00048
cpd11511_c0	10-methyl-dodecanoyl-ACP_c0	C24H45N2O8PRS	-1					cpd11511
cpd10516_e0	fe3_e0	Fe	3	VTLYFUHAOXGGBS-UHFFFAOYSA-N	[Fe+3]	-1.1	C14819	cpd10516
cpd10516_c0	fe3_c0	Fe	3	VTLYFUHAOXGGBS-UHFFFAOYSA-N	[Fe+3]	-1.1	C14819	cpd10516
cpd11830_c0	S-Aminomethyldihydrolipoylprotein_c0	C2H7NRS2	1				C01242	cpd11830
cpd00149_e0	Co2+_e0	Co	2	XLJKHNWPARRRJB-UHFFFAOYSA-N	[Co+2]		C00175	cpd00149
cpd00209_c0	Nitrate_c0	NO3	-1	NHNBFGGVMKEFGY-UHFFFAOYSA-N	O=[N+]([O-])[O-]	-26.61	C00244	cpd00209
cpd00200_c0	4MOP_c0	C6H9O3	-1	BKAJNAXTPSGJCU-UHFFFAOYSA-M	CC(C)CC(=O)C(=O)[O-]	-109.64	C00233	cpd00200
cpd00030_e0	Mn2+_e0	Mn	2	PWHULOQIROXLJO-UHFFFAOYSA-N	[Mn]		C00034	cpd00030
cpd00030_c0	Mn2+_c0	Mn	2	PWHULOQIROXLJO-UHFFFAOYSA-N	[Mn]		C00034	cpd00030
cpd00099_c0	Cl-_c0	Cl	-1	VEXZGXHMUGYJMC-UHFFFAOYSA-M	[Cl-]		C00698	cpd00099
cpd00099_e0	Cl-_e0	Cl	-1	VEXZGXHMUGYJMC-UHFFFAOYSA-M	[Cl-]		C00698	cpd00099
cpd02692_c0	2-Amino-3-carboxymuconate semialdehyde_c0	C7H5NO5	-2	KACPVQQHDVBVFC-OIFXTYEKSA-L	NC(C(=O)[O-])=C(C=CC=O)C(=O)[O-]	-147.03	C04409	cpd02692
cpd11430_c0	fa1_c0	C14H27O2	-1			-67.31		cpd11430
cpd11435_c0	fa1coa_c0	C35H59N7O17P3S	-3			-768.2		cpd11435
cpd15751_c0	Isotetradecanoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C115H224O135P24	-24			-6885.1		cpd15751
cpd15760_c0	Isotetradecanoyllipoteichoic acid (n=24), linked, glucose substituted_c0	C259H464O255P24	-24			-10688.6		cpd15760
cpd00055_c0	Formaldehyde_c0	CH2O	0	WSFSSNUMVMOOMR-UHFFFAOYSA-N	C=O	-31.2	C00067	cpd00055
cpd00260_c0	Isocitrate_c0	C6H5O7	-3	ODBLHEXUDAPZAU-UHFFFAOYSA-K	O=C([O-])CC(C(=O)[O-])C(O)C(=O)[O-]	-279.02	C00311	cpd00260
cpd02826_c0	5'-Phosphoribosylformylglycinamidine_c0	C8H15N3O8P	-1	PMCOGCVKOAOZQM-XVFCMESISA-M	N=C(CN=C[O-])NC1OC(COP(=O)(O)O)C(O)C1O	-381.6	C04640	cpd02826
cpd02140_c0	AIR_c0	C8H13N3O7P	-1	PDACUKOKVHBVHJ-XVFCMESISA-M	Nc1cncn1C1OC(COP(=O)([O-])O)C(O)C1O	-297.44	C03373	cpd02140
cpd00531_c0	Hg2+_c0	Hg	2	BQPIGGFYSBELGY-UHFFFAOYSA-N	[Hg+2]		C00703	cpd00531
cpd00531_e0	Hg2+_e0	Hg	2	BQPIGGFYSBELGY-UHFFFAOYSA-N	[Hg+2]		C00703	cpd00531
cpd11572_c0	trans-Octodec-2-enoyl-ACP_c0	C29H53N2O8PRS	-1					cpd11572
cpd00045_c0	Adenosine 3-5-bisphosphate_c0	C10H11N5O10P2	-4	WHTCPDAXWFLDIH-KQYNXXCUSA-J	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1O	-470.35	C00054	cpd00045
cpd01217_c0	Xanthosine_c0	C10H12N4O6	0	UBORTCNDUKBEOP-UUOKFMHZSA-N	OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O	-151.93	C01762	cpd01217
cpd00965_c0	Hg_c0	H2Hg	2	QSHDDOUJBYECFT-UHFFFAOYSA-N	[Hg]		C01319	cpd00965
cpd14589_c0	7,9,7',9'-Tetra-cis-lycopene_c0	C40H56	0	OAIJSZIZWZSQBC-BYUNHUQQSA-N	CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C	281.46	C15858	cpd14589
cpd03217_c0	Lycopene_c0	C40H56	0	OAIJSZIZWZSQBC-GYZMGTAESA-N	CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C	281.46	C05432	cpd03217
cpd03490_c0	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine_c0	C34H52N7O24P2	-3	WXBLSQNZKMJACT-BYEZXYKXSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(=O)O)C(=O)O	-984.91	C05892	cpd03490
cpd01620_c0	Precorrin 2_c0	C42H41N4O16	-7	OQIIYZQTTMKFAU-ZNLOQLQNSA-G	CC1(CC(=O)O)C2=Cc3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])C=C3NC(=CC(=N2)C1CCC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-]		C02463	cpd01620
cpd08210_c0	ADC_c0	C10H10NO5	-1	OIUJHGOLFKDBSU-HTQZYQBOSA-M	C=C(OC1C=C(C(=O)O)C=CC1N)C(=O)[O-]	-134.24	C11355	cpd08210
cpd00162_e0	Aminoethanol_e0	C2H8NO	1	HZAXFHJVJLSVMW-UHFFFAOYSA-O	[NH3+]CCO	-44.51	C00189	cpd00162
cpd00162_c0	Aminoethanol_c0	C2H8NO	1	HZAXFHJVJLSVMW-UHFFFAOYSA-O	[NH3+]CCO	-44.51	C00189	cpd00162
cpd09806_c0	m-Cresotic acid_c0	C8H7O3	-1	NJESAXZANHETJV-UHFFFAOYSA-M	Cc1ccc(C(=O)O)c([O-])c1	-94.16	C14103	cpd09806
cpd04117_c0	4-Methylcatechol_c0	C7H8O2	0	ZBCATMYQYDCTIZ-UHFFFAOYSA-N	Cc1ccc(O)c(O)c1	-51.01	C06730	cpd04117
cpd00395_e0	L-Cysteate_e0	C3H6NO5S	-1	XVOYSCVBGLVSOL-REOHCLBHSA-M	NC(CS(=O)(=O)O)C(=O)[O-]	-206.402	C00506	cpd00395
cpd00395_c0	L-Cysteate_c0	C3H6NO5S	-1	XVOYSCVBGLVSOL-REOHCLBHSA-M	NC(CS(=O)(=O)O)C(=O)[O-]	-206.402	C00506	cpd00395
cpd00156_c0	L-Valine_c0	C5H11NO2	0	KZSNJWFQEVHDMF-BYPYZUCNSA-N	CC(C)C(N)C(=O)O	-86.49	C00183	cpd00156
cpd00727_c0	2-Phosphoglycolate_c0	C2H2O6P	-3	ASCFNMCAHFUBCO-UHFFFAOYSA-K	O=C([O-])COP(=O)([O-])[O-]	-335.48	C00988	cpd00727
cpd10515_c0	Fe2+_c0	Fe	2	CWYNVVGOOAEACU-UHFFFAOYSA-N	[Fe+2]	-18.85	C14818	cpd10515
cpd01157_c0	Chitobiose_c0	C16H28N2O11	0	CDOJPCSDOXYJJF-CBTAGEKQSA-N	CC(O)=NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)O)C1O	-365.46	C01674	cpd01157
cpd11531_c0	9-methyl-trans-dec-2-enoyl-ACP_c0	C22H39N2O8PRS	-1					cpd11531
cpd11532_c0	9-methyl-decanoyl-ACP_c0	C22H41N2O8PRS	-1					cpd11532
cpd00294_c0	dAMP_c0	C10H12N5O6P	-2	KHWCHTKSEGGWEX-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])[O-])O1	-218.01	C00360	cpd00294
cpd01078_c0	Selenide_c0	H2Se	0	SPVXKVOXSXTJOY-UHFFFAOYSA-N	[SeH2]		C01528	cpd01078
cpd03078_c0	Selenophosphate_c0	H2O3PSe	-1	JRPHGDYSKGJTKZ-UHFFFAOYSA-K	[O-]P([O-])([O-])=[Se]		C05172	cpd03078
cpd15294_c0	Tetradecenoyl-ACP_c0	C25H45N2O8PRS	-1					cpd15294
cpd15330_c0	1-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0	C17H32O7P	-1			-324.33		cpd15330
cpd11548_c0	4-methyl-trans-pent-2-enoyl-ACP_c0	C17H29N2O8PRS	-1					cpd11548
cpd11549_c0	4-methyl-pentanoyl-ACP_c0	C17H31N2O8PRS	-1					cpd11549
cpd15387_c0	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine_c0	C18H30N5O9	-1	BAPAFFOXTCMVCC-UHFFFAOYSA-M	CC(N)C(O)=NC(CCCC(N=C([O-])CCC(N=C(O)C(C)N)C(=O)O)C(=O)O)C(=O)O	-332.2		cpd15387
cpd11564_c0	12-methyl-trans-tridec-2-enoyl-ACP_c0	C25H45N2O8PRS	-1					cpd11564
cpd11565_c0	12-methyl-tridecanoyl-ACP_c0	C25H47N2O8PRS	-2					cpd11565
cpd12237_c0	Peptide-L-methionine_c0	C6H10N2O2R2S	0				C03023	cpd12237
cpd14507_c0	Peptide-L-methionine (R)-S-oxide_c0	C6H10N2O3R2S	0				C15653	cpd14507
